Seu Número,No Documento,Vl. Aquisição,Vl. Nominal,Prazo,Tx. Juros,Sacado,Chave
Aquisição,,,,,,,
00000000002100000000487,26756001,"R$ 279,10","R$ 285,00",20,"30,1581 %",POLIVALENTE TRUCK CENTER COMERCIO E SERV,35190951986958000487550030000267561007835115
00000000002100000000487,26758001,"R$ 303,58","R$ 310,00",20,"30,1714 %",BRUTOS GUINCHOS LTDA,35190951986958000487550030000267581004699258
00000000002100000000487,126765001,"R$ 2.726,71","R$ 2.782,50",19,"30,8175 %",TRANSPORTADORA JOLIVAN LTDA.,35190951986958000134550010001267651003924254
00000000002100000000487,126758001,"R$ 609,00","R$ 621,46",19,"30,8161 %",AGROPEU AGRO INDUSTRIAL DE POMPEU S.A.,35190951986958000134550010001267581004691259
00000000002100000000487,126759001,"R$ 5.797,44","R$ 6.048,05",42,"28,9065 %",JSL S.A.,35190951986958000134550010001267591002197050
00000000002100000000487,126754001,"R$ 1.045,02","R$ 1.067,86",21,"29,6214 %",TRANSPORTADORA EL KOUBA LTDA,35190951986958000134550010001267541002348973
00000000002100000000487,126754002,"R$ 1.023,61","R$ 1.067,86",42,"28,9077 %",TRANSPORTADORA EL KOUBA LTDA,35190951986958000134550010001267541002348973
00000000002100000000487,126754003,"R$ 1.002,19","R$ 1.067,85",62,"29,4252 %",TRANSPORTADORA EL KOUBA LTDA,35190951986958000134550010001267541002348973
00000000002100000000487,126756001,"R$ 393,44","R$ 401,49",19,"30,8174 %",GUANABARA AGRICOLA LTDA,35190951986958000134550010001267561007835141
00000000002100000000487,126757001,"R$ 269,43","R$ 277,02",27,"29,6010 %",USINA CAETE S.A.,35190951986958000134550010001267571002985649
00000000002100000000487,126761001,"R$ 989,87","R$ 1.011,50",21,"29,6142 %",COMERCIO E TRANSPORTES DE AREIA E PEDRA,35190951986958000134550010001267611001518764
00000000002100000000487,126761002,"R$ 969,58","R$ 1.011,49",42,"28,9044 %",COMERCIO E TRANSPORTES DE AREIA E PEDRA,35190951986958000134550010001267611001518764
00000000002100000000487,126751001,"R$ 546,45","R$ 558,39",21,"29,6124 %",R T GONCALVES MACHADO TRANSPORTES - ME,35190951986958000134550010001267511001548764
00000000002100000000487,126751002,"R$ 535,25","R$ 558,39",42,"28,9097 %",R T GONCALVES MACHADO TRANSPORTES - ME,35190951986958000134550010001267511001548764
00000000002100000000487,126752001,"R$ 450,16","R$ 460,00",21,"29,6257 %",MENFRER REFORMADORA DE EQUIPAMENTOS,35190951986958000134550010001267521006213547
00000000002100000000487,126753001,"R$ 616,53","R$ 630,00",21,"29,6093 %",RFR LOG LOGISTICA  S/A,35190951986958000134550010001267531007642597
00000000002100000000487,126755001,"R$ 828,89","R$ 847,00",21,"29,6099 %",ALFA TEK IMPORTACAO E COMERCIO EIRELI -,35190951986958000134550010001267551003924150
00000000002100000000487,126755002,"R$ 811,90","R$ 847,00",42,"28,9096 %",ALFA TEK IMPORTACAO E COMERCIO EIRELI -,35190951986958000134550010001267551003924150
00000000002100000000487,126745001,"R$ 568,90","R$ 581,33",21,"29,6109 %",CAETANO DE SANTOS PECAS SERVICOS PARA AU,35190951986958000134550010001267451003924758
00000000002100000000487,126745002,"R$ 557,24","R$ 581,33",42,"28,9088 %",CAETANO DE SANTOS PECAS SERVICOS PARA AU,35190951986958000134550010001267451003924758
00000000002100000000487,126745003,"R$ 545,60","R$ 581,34",62,"29,4199 %",CAETANO DE SANTOS PECAS SERVICOS PARA AU,35190951986958000134550010001267451003924758
00000000002100000000487,126746001,"R$ 763,04","R$ 779,72",21,"29,6273 %",DCAN TRANSPORTES LTDA,35190951986958000134550010001267461007832146
00000000002100000000487,126746002,"R$ 747,41","R$ 779,72",42,"28,9076 %",DCAN TRANSPORTES LTDA,35190951986958000134550010001267461007832146
00000000002100000000487,126746003,"R$ 731,78","R$ 779,72",62,"29,4227 %",DCAN TRANSPORTES LTDA,35190951986958000134550010001267461007832146
00000000002100000000487,126747001,"R$ 1.062,52","R$ 1.096,98",32,"28,5760 %",AGRICOLA MORENO DE LUIZ ANTONIO LTDA,35190951986958000134550010001267471002935645
00000000002100000000487,126748001,"R$ 1.462,27","R$ 1.498,32",23,"30,5832 %",GUANABARA AGRICOLA LTDA,35190951986958000134550010001267481004791257
00000000002100000000487,126750001,"R$ 831,82","R$ 850,00",21,"29,6208 %",SALVADOR LOGISTICA E TRANSPORTE LTDA,35190951986958000134550010001267501004561322
00000000002100000000487,126750002,"R$ 814,78","R$ 850,00",42,"28,9055 %",SALVADOR LOGISTICA E TRANSPORTE LTDA,35190951986958000134550010001267501004561322
00000000002100000000487,126750003,"R$ 797,74","R$ 850,00",62,"29,4220 %",SALVADOR LOGISTICA E TRANSPORTE LTDA,35190951986958000134550010001267501004561322
00000000002100000000487,126743001,"R$ 792,79","R$ 809,01",19,"30,8155 %",DRA FREIOS COMERCIO E SERVICOS LTDA EPP,35190951986958000134550010001267431008642594
00000000002100000000487,126742001,"R$ 563,09","R$ 575,00",20,"30,1770 %",FRADIQUE E MOURA LTDA,35190951986958000134550010001267421006913542
00000000002100000000487,126742002,"R$ 551,56","R$ 575,00",42,"28,3661 %",FRADIQUE E MOURA LTDA,35190951986958000134550010001267421006913542
00000000002100000000487,126742003,"R$ 539,99","R$ 575,00",61,"29,6303 %",FRADIQUE E MOURA LTDA,35190951986958000134550010001267421006913542
00000000002100000000487,126706001,"R$ 164,52","R$ 168,00",20,"30,1791 %",TIETE VEICULOS S.A.,35190951986958000134550010001267061007831144
00000000002100000000487,126736001,"R$ 391,52","R$ 399,80",20,"30,1725 %",MULTI TRUCK COMERCIAL E TECNICA EIRELI M,35190951986958000134550010001267361007830147
00000000002100000000487,126732001,"R$ 380,35","R$ 388,40",20,"30,1988 %",VIP TRUCK CENTER LTDA,35190951986958000134550010001267321006013545
00000000002100000000487,126728001,"R$ 1.024,03","R$ 1.044,27",18,"31,5230 %",IRRIGABRASIL INDUSTRIA E COMERCIO DE MAQ,35190951986958000134550010001267281004291251
00000000002100000000487,126730001,"R$ 600,30","R$ 613,00",20,"30,1850 %",POLICARPO LOGISTICA E TRANSPORTES ME,35190951986958000134550010001267301004567328
00000000002100000000487,126730002,"R$ 588,01","R$ 613,00",42,"28,3673 %",POLICARPO LOGISTICA E TRANSPORTES ME,35190951986958000134550010001267301004567328
00000000002100000000487,126722001,"R$ 1.384,19","R$ 1.413,47",20,"30,1803 %",GAFOR S.A,35190951986958000134550010001267221006513541
00000000002100000000487,126723001,"R$ 294,84","R$ 300,67",18,"31,5382 %",L T L TRANSPORTES E LOC LTDA,35190951986958000134550010001267231002642590
00000000002100000000487,126724001,"R$ 532,78","R$ 544,05",20,"30,1803 %",GUANABARA AGRICOLA LTDA,35190951986958000134550010001267241002348940
00000000002100000000487,126716001,"R$ 288,45","R$ 294,15",18,"31,5153 %",NPG GESTAO EMPRESARIALE LOGIST,35190951986958000134550010001267161007834140
00000000002100000000487,126716002,"R$ 285,70","R$ 294,15",28,"29,9953 %",NPG GESTAO EMPRESARIALE LOGIST,35190951986958000134550010001267161007834140
